week_start,flight_date,flight_number,origin,destination,route,customer,agreed_tonnage_kg,booked_tonnage_kg,shortfall_kg,base_rate_per_kg,booked_revenue_myr,shortfall_fee_myr,express_surcharge_myr,is_express,total_revenue_myr,status,utilisation_pct
2025-03-31,2025-04-01,AK643,KUL,MNL,KUL-MNL,Kerry Logistics,4775.3,5550.3,0.0,7.85,43569.85,0.0,0.0,False,43569.85,On Track,116.2
2025-03-31,2025-04-02,AK331,KUL,MNL,KUL-MNL,Ninja Van,580.6,628.1,0.0,2.52,1582.81,0.0,0.0,False,1582.81,On Track,108.2
2025-03-31,2025-04-01,AK413,KUL,MNL,KUL-MNL,GDex,1904.4,2131.0,0.0,3.12,6648.72,0.0,0.0,False,6648.72,On Track,111.9
2025-03-31,2025-04-01,AK544,KUL,SGN,KUL-SGN,Shopee Logistics,2551.7,2049.8,501.9,5.62,11519.88,564.14,0.0,False,11519.88,Shortfall,80.3
2025-03-31,2025-04-01,AK292,KUL,SGN,KUL-SGN,J&T Express,2042.3,1494.1,548.2,7.91,11818.33,867.25,0.0,False,11818.33,Shortfall,73.2
2025-03-31,2025-04-01,AK333,KUL,SGN,KUL-SGN,Kerry Logistics,4766.4,4104.5,661.9,8.01,32877.04,1060.36,0.0,False,32877.04,At Risk,86.1
2025-03-31,2025-04-02,AK997,KUL,PEN,KUL-PEN,Ninja Van,2149.7,1909.7,240.0,6.4,12222.08,307.2,1833.31,True,14055.39,At Risk,88.8
2025-03-31,2025-03-31,AK149,KUL,PEN,KUL-PEN,Shopee Logistics,3970.6,4145.8,0.0,6.24,25869.79,0.0,0.0,False,25869.79,On Track,104.4
2025-03-31,2025-04-03,AK526,KUL,PEN,KUL-PEN,DHL Malaysia,3441.1,2154.6,1286.5,2.62,5645.05,674.13,0.0,False,5645.05,Shortfall,62.6
2025-03-31,2025-04-01,AK256,KUL,PEN,KUL-PEN,Kerry Logistics,2211.1,2453.1,0.0,5.78,14178.92,0.0,0.0,False,14178.92,On Track,110.9
2025-03-31,2025-04-03,AK240,KUL,BKI,KUL-BKI,J&T Express,3481.2,2980.9,500.3,4.12,12281.31,412.25,0.0,False,12281.31,At Risk,85.6
2025-03-31,2025-04-02,AK220,KUL,BKI,KUL-BKI,Pos Laju,4237.9,3458.0,779.9,3.13,10823.54,488.22,0.0,False,10823.54,Shortfall,81.6
2025-03-31,2025-04-02,AK304,KUL,BKI,KUL-BKI,Lazada Express,1013.1,737.7,275.4,3.14,2316.38,172.95,347.46,True,2663.84,Shortfall,72.8
2025-03-31,2025-03-31,AK340,KUL,KCH,KUL-KCH,Ninja Van,4596.6,2904.0,1692.6,6.63,19253.52,2244.39,0.0,False,19253.52,Shortfall,63.2
2025-03-31,2025-04-03,AK687,KUL,KCH,KUL-KCH,GDex,557.4,559.3,0.0,3.03,1694.68,0.0,254.2,True,1948.88,On Track,100.3
2025-03-31,2025-03-31,AK840,KUL,KCH,KUL-KCH,Pos Laju,1171.2,1043.5,127.7,3.04,3172.24,77.64,0.0,False,3172.24,At Risk,89.1
2025-03-31,2025-04-02,AK403,KUL,KCH,KUL-KCH,DHL Malaysia,4571.5,3138.4,1433.1,6.37,19991.61,1825.77,0.0,False,19991.61,Shortfall,68.7
2025-03-31,2025-04-02,AK140,KUL,KCH,KUL-KCH,Lazada Express,2589.2,1775.5,813.7,3.1,5504.05,504.49,825.61,True,6329.66,Shortfall,68.6
2025-03-31,2025-03-31,AK218,KUL,KCH,KUL-KCH,Shopee Logistics,2121.0,1759.7,361.3,6.56,11543.63,474.03,0.0,False,11543.63,Shortfall,83.0
2025-03-31,2025-04-01,AK241,KUL,KCH,KUL-KCH,SF Express,4330.6,4895.1,0.0,7.84,38377.58,0.0,5756.64,True,44134.22,On Track,113.0
2025-03-31,2025-04-03,AK509,PEN,SIN,PEN-SIN,GDex,2176.8,1830.8,346.0,4.56,8348.45,315.55,1252.27,True,9600.72,Shortfall,84.1
2025-03-31,2025-04-03,AK919,PEN,SIN,PEN-SIN,FedEx Malaysia,1723.2,1127.9,595.3,4.81,5425.2,572.68,0.0,False,5425.2,Shortfall,65.5
2025-03-31,2025-03-31,AK812,PEN,SIN,PEN-SIN,J&T Express,3419.8,2883.4,536.4,7.28,20991.15,781.0,3148.67,True,24139.82,Shortfall,84.3
2025-03-31,2025-04-03,AK704,PEN,SIN,PEN-SIN,SF Express,4917.1,4125.9,791.2,7.57,31233.06,1197.88,4684.96,True,35918.02,Shortfall,83.9
2025-03-31,2025-04-02,AK488,PEN,SIN,PEN-SIN,Shopee Logistics,4110.2,1954.3,2155.9,6.57,12839.75,2832.85,1925.96,True,14765.71,Shortfall,47.5
2025-03-31,2025-04-04,AK821,KCH,SIN,KCH-SIN,Shopee Logistics,706.9,616.3,90.6,4.07,2508.34,73.75,0.0,False,2508.34,At Risk,87.2
2025-03-31,2025-04-02,AK785,KCH,SIN,KCH-SIN,DHL Malaysia,3953.9,3342.5,611.4,5.96,19921.3,728.79,0.0,False,19921.3,Shortfall,84.5
2025-03-31,2025-04-01,AK543,KCH,SIN,KCH-SIN,FedEx Malaysia,2835.9,2791.7,44.2,6.63,18508.97,58.61,0.0,False,18508.97,At Risk,98.4
2025-03-31,2025-04-04,AK252,KCH,SIN,KCH-SIN,Ninja Van,2668.7,3088.6,0.0,6.48,20014.13,0.0,0.0,False,20014.13,On Track,115.7
2025-03-31,2025-04-04,AK260,KCH,SIN,KCH-SIN,SF Express,4514.3,4735.4,0.0,6.18,29264.77,0.0,4389.72,True,33654.49,On Track,104.9
2025-03-31,2025-04-03,AK176,KCH,SIN,KCH-SIN,Pos Laju,4319.8,3627.2,692.6,7.61,27602.99,1054.14,0.0,False,27602.99,Shortfall,84.0
2025-03-31,2025-04-01,AK619,KCH,SIN,KCH-SIN,J&T Express,1942.9,1387.3,555.6,4.49,6228.98,498.93,0.0,False,6228.98,Shortfall,71.4
2025-04-07,2025-04-07,AK609,KUL,SIN,KUL-SIN,Pos Laju,896.1,1075.3,0.0,5.49,5903.4,0.0,0.0,False,5903.4,On Track,120.0
2025-04-07,2025-04-07,AK100,KUL,SIN,KUL-SIN,SF Express,961.9,855.0,106.9,4.97,4249.35,106.26,0.0,False,4249.35,At Risk,88.9
2025-04-07,2025-04-11,AK620,KUL,SIN,KUL-SIN,Ninja Van,4063.0,3583.9,479.1,8.28,29674.69,793.39,0.0,False,29674.69,At Risk,88.2
2025-04-07,2025-04-07,AK472,KUL,SIN,KUL-SIN,Shopee Logistics,1430.8,1253.9,176.9,6.53,8187.97,231.03,0.0,False,8187.97,At Risk,87.6
2025-04-07,2025-04-11,AK885,KUL,SIN,KUL-SIN,FedEx Malaysia,4174.6,3797.7,376.9,7.57,28748.59,570.63,0.0,False,28748.59,At Risk,91.0
2025-04-07,2025-04-07,AK563,KUL,SIN,KUL-SIN,GDex,3199.8,2746.5,453.3,6.8,18676.2,616.49,0.0,False,18676.2,At Risk,85.8
2025-04-07,2025-04-09,AK463,KUL,SIN,KUL-SIN,J&T Express,938.5,745.1,193.4,6.45,4805.9,249.49,720.88,True,5526.78,Shortfall,79.4
2025-04-07,2025-04-11,AK360,KUL,BKK,KUL-BKK,Kerry Logistics,4198.3,3350.1,848.2,6.96,23316.7,1180.69,0.0,False,23316.7,Shortfall,79.8
2025-04-07,2025-04-10,AK320,KUL,BKK,KUL-BKK,GDex,1381.6,1209.0,172.6,3.22,3892.98,111.15,0.0,False,3892.98,At Risk,87.5
2025-04-07,2025-04-10,AK875,KUL,BKK,KUL-BKK,Lazada Express,4210.5,3362.0,848.5,3.64,12237.68,617.71,0.0,False,12237.68,Shortfall,79.8
2025-04-07,2025-04-10,AK226,KUL,BKK,KUL-BKK,Shopee Logistics,709.3,548.3,161.0,6.3,3454.29,202.86,0.0,False,3454.29,Shortfall,77.3
2025-04-07,2025-04-07,AK610,KUL,BKK,KUL-BKK,FedEx Malaysia,2558.2,2292.1,266.1,6.04,13844.28,321.45,0.0,False,13844.28,At Risk,89.6
2025-04-07,2025-04-11,AK958,KUL,BKK,KUL-BKK,Ninja Van,2886.6,2429.8,456.8,2.79,6779.14,254.89,0.0,False,6779.14,Shortfall,84.2
2025-04-07,2025-04-11,AK281,KUL,BKK,KUL-BKK,SF Express,2673.2,2955.5,0.0,5.55,16403.02,0.0,0.0,False,16403.02,On Track,110.6
2025-04-07,2025-04-10,AK493,KUL,CGK,KUL-CGK,DHL Malaysia,3202.5,1544.7,1657.8,7.8,12048.66,2586.17,0.0,False,12048.66,Shortfall,48.2
2025-04-07,2025-04-10,AK380,KUL,CGK,KUL-CGK,Lazada Express,4907.8,5122.4,0.0,8.0,40979.2,0.0,0.0,False,40979.2,On Track,104.4
2025-04-07,2025-04-08,AK236,KUL,CGK,KUL-CGK,Pos Laju,4836.2,5159.8,0.0,8.32,42929.54,0.0,0.0,False,42929.54,On Track,106.7
2025-04-07,2025-04-11,AK406,KUL,CGK,KUL-CGK,GDex,2357.4,1341.3,1016.1,6.7,8986.71,1361.57,0.0,False,8986.71,Shortfall,56.9
2025-04-07,2025-04-08,AK235,KUL,MNL,KUL-MNL,Kerry Logistics,3714.7,3078.0,636.7,6.62,20376.36,842.99,0.0,False,20376.36,Shortfall,82.9
2025-04-07,2025-04-09,AK218,KUL,MNL,KUL-MNL,Ninja Van,2767.5,2281.2,486.3,6.67,15215.6,648.72,0.0,False,15215.6,Shortfall,82.4
2025-04-07,2025-04-10,AK827,KUL,MNL,KUL-MNL,SF Express,3030.3,2026.9,1003.4,6.0,12161.4,1204.08,0.0,False,12161.4,Shortfall,66.9
2025-04-07,2025-04-10,AK998,KUL,MNL,KUL-MNL,Lazada Express,3534.1,2697.7,836.4,7.86,21203.92,1314.82,0.0,False,21203.92,Shortfall,76.3
2025-04-07,2025-04-07,AK248,KUL,MNL,KUL-MNL,J&T Express,4137.4,2951.7,1185.7,5.64,16647.59,1337.47,2497.14,True,19144.73,Shortfall,71.3
2025-04-07,2025-04-09,AK163,KUL,SGN,KUL-SGN,Ninja Van,4925.9,5629.5,0.0,6.6,37154.7,0.0,5573.2,True,42727.9,On Track,114.3
2025-04-07,2025-04-07,AK563,KUL,SGN,KUL-SGN,J&T Express,1418.0,1446.9,0.0,5.75,8319.68,0.0,0.0,False,8319.68,On Track,102.0
2025-04-07,2025-04-11,AK329,KUL,SGN,KUL-SGN,DHL Malaysia,3272.5,3504.0,0.0,6.55,22951.2,0.0,0.0,False,22951.2,On Track,107.1
2025-04-07,2025-04-09,AK801,KUL,PEN,KUL-PEN,Ninja Van,4669.2,4614.3,54.9,4.83,22287.07,53.03,0.0,False,22287.07,At Risk,98.8
2025-04-07,2025-04-11,AK307,KUL,PEN,KUL-PEN,Kerry Logistics,4846.2,3443.9,1402.3,2.82,9711.8,790.9,0.0,False,9711.8,Shortfall,71.1
2025-04-07,2025-04-09,AK330,KUL,PEN,KUL-PEN,J&T Express,4409.8,3533.7,876.1,7.66,27068.14,1342.19,0.0,False,27068.14,Shortfall,80.1
2025-04-07,2025-04-08,AK894,KUL,PEN,KUL-PEN,GDex,3898.0,3716.4,181.6,5.78,21480.79,209.93,0.0,False,21480.79,At Risk,95.3
2025-04-07,2025-04-08,AK291,KUL,PEN,KUL-PEN,Pos Laju,1823.8,1270.6,553.2,3.56,4523.34,393.88,0.0,False,4523.34,Shortfall,69.7
2025-04-07,2025-04-11,AK385,KUL,PEN,KUL-PEN,Shopee Logistics,3807.9,3758.2,49.7,3.22,12101.4,32.01,1815.21,True,13916.61,At Risk,98.7
2025-04-07,2025-04-11,AK430,KUL,BKI,KUL-BKI,DHL Malaysia,2598.5,2193.0,405.5,8.12,17807.16,658.53,2671.07,True,20478.23,Shortfall,84.4
2025-04-07,2025-04-09,AK777,KUL,BKI,KUL-BKI,SF Express,728.8,600.4,128.4,8.09,4857.24,207.75,0.0,False,4857.24,Shortfall,82.4
2025-04-07,2025-04-09,AK902,KUL,BKI,KUL-BKI,J&T Express,2707.5,2671.3,36.2,5.94,15867.52,43.01,0.0,False,15867.52,At Risk,98.7
2025-04-07,2025-04-11,AK905,KUL,BKI,KUL-BKI,Shopee Logistics,2864.3,2711.5,152.8,8.24,22342.76,251.81,0.0,False,22342.76,At Risk,94.7
2025-04-07,2025-04-08,AK457,KUL,BKI,KUL-BKI,Kerry Logistics,1217.2,1005.2,212.0,5.76,5789.95,244.22,0.0,False,5789.95,Shortfall,82.6
2025-04-07,2025-04-07,AK674,KUL,KCH,KUL-KCH,GDex,1483.0,1562.9,0.0,7.02,10971.56,0.0,0.0,False,10971.56,On Track,105.4
2025-04-07,2025-04-11,AK757,KUL,KCH,KUL-KCH,SF Express,1016.2,729.5,286.7,4.58,3341.11,262.62,501.17,True,3842.28,Shortfall,71.8
2025-04-07,2025-04-10,AK428,KUL,KCH,KUL-KCH,Kerry Logistics,4633.7,4505.8,127.9,3.96,17842.97,101.3,2676.45,True,20519.42,At Risk,97.2
2025-04-07,2025-04-09,AK653,KUL,KCH,KUL-KCH,DHL Malaysia,4621.7,4478.3,143.4,8.17,36587.71,234.32,0.0,False,36587.71,At Risk,96.9
2025-04-07,2025-04-11,AK428,PEN,SIN,PEN-SIN,Kerry Logistics,2690.6,2242.8,447.8,4.28,9599.18,383.32,0.0,False,9599.18,Shortfall,83.4
2025-04-07,2025-04-11,AK891,PEN,SIN,PEN-SIN,GDex,870.6,808.7,61.9,3.08,2490.8,38.13,0.0,False,2490.8,At Risk,92.9
2025-04-07,2025-04-08,AK744,PEN,SIN,PEN-SIN,FedEx Malaysia,2899.4,2007.4,892.0,6.26,12566.32,1116.78,1884.95,True,14451.27,Shortfall,69.2
2025-04-07,2025-04-07,AK175,KCH,SIN,KCH-SIN,Lazada Express,606.9,618.2,0.0,6.8,4203.76,0.0,630.56,True,4834.32,On Track,101.9
2025-04-07,2025-04-08,AK941,KCH,SIN,KCH-SIN,Ninja Van,1301.0,1108.8,192.2,4.01,4446.29,154.14,666.94,True,5113.23,At Risk,85.2
2025-04-07,2025-04-10,AK514,KCH,SIN,KCH-SIN,Pos Laju,4599.4,3686.8,912.6,4.95,18249.66,903.47,0.0,False,18249.66,Shortfall,80.2
2025-04-07,2025-04-11,AK106,KCH,SIN,KCH-SIN,GDex,1923.8,1995.7,0.0,4.84,9659.19,0.0,1448.88,True,11108.07,On Track,103.7
2025-04-07,2025-04-07,AK968,KCH,SIN,KCH-SIN,Shopee Logistics,784.6,607.6,177.0,6.98,4241.05,247.09,636.16,True,4877.21,Shortfall,77.4
2025-04-07,2025-04-09,AK802,KCH,SIN,KCH-SIN,SF Express,2109.7,1410.8,698.9,5.52,7787.62,771.59,0.0,False,7787.62,Shortfall,66.9
2025-04-14,2025-04-18,AK915,KUL,SIN,KUL-SIN,Lazada Express,1203.5,778.1,425.4,3.82,2972.34,325.01,0.0,False,2972.34,Shortfall,64.7
2025-04-14,2025-04-16,AK914,KUL,SIN,KUL-SIN,J&T Express,1827.4,1774.2,53.2,6.3,11177.46,67.03,0.0,False,11177.46,At Risk,97.1
2025-04-14,2025-04-14,AK244,KUL,SIN,KUL-SIN,FedEx Malaysia,4808.3,3307.8,1500.5,2.57,8501.05,771.26,0.0,False,8501.05,Shortfall,68.8
2025-04-14,2025-04-14,AK660,KUL,SIN,KUL-SIN,Ninja Van,688.0,786.5,0.0,5.94,4671.81,0.0,0.0,False,4671.81,On Track,114.3
2025-04-14,2025-04-15,AK452,KUL,SIN,KUL-SIN,Pos Laju,1871.1,1062.2,808.9,6.99,7424.78,1130.84,0.0,False,7424.78,Shortfall,56.8
2025-04-14,2025-04-15,AK264,KUL,SIN,KUL-SIN,Shopee Logistics,2356.9,2673.8,0.0,6.38,17058.84,0.0,0.0,False,17058.84,On Track,113.4
2025-04-14,2025-04-18,AK285,KUL,SIN,KUL-SIN,GDex,1493.5,1361.6,131.9,7.51,10225.62,198.11,1533.84,True,11759.46,At Risk,91.2
2025-04-14,2025-04-18,AK843,KUL,BKK,KUL-BKK,Kerry Logistics,1807.9,1564.7,243.2,2.9,4537.63,141.06,680.64,True,5218.27,At Risk,86.5
2025-04-14,2025-04-15,AK771,KUL,BKK,KUL-BKK,FedEx Malaysia,2692.4,2149.2,543.2,4.49,9649.91,487.79,1447.49,True,11097.4,Shortfall,79.8
2025-04-14,2025-04-17,AK425,KUL,BKK,KUL-BKK,Lazada Express,950.2,893.1,57.1,6.22,5555.08,71.03,0.0,False,5555.08,At Risk,94.0
2025-04-14,2025-04-15,AK420,KUL,CGK,KUL-CGK,GDex,4134.6,3615.1,519.5,8.25,29824.58,857.18,4473.69,True,34298.27,At Risk,87.4
2025-04-14,2025-04-16,AK383,KUL,CGK,KUL-CGK,J&T Express,4035.5,4219.1,0.0,6.77,28563.31,0.0,0.0,False,28563.31,On Track,104.5
2025-04-14,2025-04-17,AK573,KUL,CGK,KUL-CGK,DHL Malaysia,1104.4,990.8,113.6,6.9,6836.52,156.77,0.0,False,6836.52,At Risk,89.7
2025-04-14,2025-04-18,AK279,KUL,CGK,KUL-CGK,Kerry Logistics,2114.3,1908.3,206.0,4.33,8262.94,178.4,0.0,False,8262.94,At Risk,90.3
2025-04-14,2025-04-15,AK651,KUL,CGK,KUL-CGK,Pos Laju,868.9,717.2,151.7,4.18,2997.9,126.82,0.0,False,2997.9,Shortfall,82.5
2025-04-14,2025-04-14,AK177,KUL,CGK,KUL-CGK,FedEx Malaysia,1684.6,1468.1,216.5,7.82,11480.54,338.61,1722.08,True,13202.62,At Risk,87.1
2025-04-14,2025-04-18,AK890,KUL,MNL,KUL-MNL,Shopee Logistics,3442.6,3188.4,254.2,3.39,10808.68,172.35,0.0,False,10808.68,At Risk,92.6
2025-04-14,2025-04-14,AK622,KUL,MNL,KUL-MNL,Pos Laju,3799.5,2368.9,1430.6,4.25,10067.83,1216.01,0.0,False,10067.83,Shortfall,62.3
2025-04-14,2025-04-18,AK968,KUL,MNL,KUL-MNL,Ninja Van,2285.5,1549.0,736.5,5.51,8534.99,811.62,0.0,False,8534.99,Shortfall,67.8
2025-04-14,2025-04-15,AK263,KUL,MNL,KUL-MNL,SF Express,3578.7,3548.2,30.5,7.04,24979.33,42.94,3746.9,True,28726.23,At Risk,99.1
2025-04-14,2025-04-17,AK249,KUL,MNL,KUL-MNL,J&T Express,3048.6,2760.9,287.7,5.89,16261.7,338.91,0.0,False,16261.7,At Risk,90.6
2025-04-14,2025-04-14,AK337,KUL,MNL,KUL-MNL,DHL Malaysia,4726.3,4028.7,697.6,2.74,11038.64,382.28,0.0,False,11038.64,At Risk,85.2
2025-04-14,2025-04-16,AK630,KUL,MNL,KUL-MNL,FedEx Malaysia,1689.6,1491.5,198.1,3.9,5816.85,154.52,0.0,False,5816.85,At Risk,88.3
2025-04-14,2025-04-16,AK380,KUL,SGN,KUL-SGN,FedEx Malaysia,964.5,899.0,65.5,8.31,7470.69,108.86,0.0,False,7470.69,At Risk,93.2
2025-04-14,2025-04-16,AK487,KUL,SGN,KUL-SGN,SF Express,3103.8,2480.0,623.8,5.92,14681.6,738.58,0.0,False,14681.6,Shortfall,79.9
2025-04-14,2025-04-17,AK357,KUL,SGN,KUL-SGN,Shopee Logistics,3144.6,2400.1,744.5,7.89,18936.79,1174.82,2840.52,True,21777.31,Shortfall,76.3
2025-04-14,2025-04-16,AK936,KUL,SGN,KUL-SGN,Kerry Logistics,4877.0,4435.0,442.0,3.84,17030.4,339.46,0.0,False,17030.4,At Risk,90.9
2025-04-14,2025-04-15,AK613,KUL,SGN,KUL-SGN,GDex,2690.9,1973.1,717.8,5.39,10635.01,773.79,0.0,False,10635.01,Shortfall,73.3
2025-04-14,2025-04-15,AK387,KUL,SGN,KUL-SGN,DHL Malaysia,2479.5,2333.8,145.7,3.88,9055.14,113.06,0.0,False,9055.14,At Risk,94.1
2025-04-14,2025-04-16,AK930,KUL,PEN,KUL-PEN,DHL Malaysia,3727.9,2328.5,1399.4,3.21,7474.48,898.41,1121.17,True,8595.65,Shortfall,62.5
2025-04-14,2025-04-18,AK315,KUL,PEN,KUL-PEN,SF Express,3741.2,3869.8,0.0,5.39,20858.22,0.0,0.0,False,20858.22,On Track,103.4
2025-04-14,2025-04-15,AK144,KUL,PEN,KUL-PEN,GDex,1225.6,1165.4,60.2,7.5,8740.5,90.3,1311.08,True,10051.58,At Risk,95.1
2025-04-14,2025-04-18,AK140,KUL,PEN,KUL-PEN,J&T Express,3080.7,2829.3,251.4,3.47,9817.67,174.47,0.0,False,9817.67,At Risk,91.8
2025-04-14,2025-04-14,AK752,KUL,BKI,KUL-BKI,Shopee Logistics,2824.9,2902.3,0.0,4.93,14308.34,0.0,0.0,False,14308.34,On Track,102.7
2025-04-14,2025-04-15,AK187,KUL,BKI,KUL-BKI,DHL Malaysia,4453.3,5031.4,0.0,6.87,34565.72,0.0,0.0,False,34565.72,On Track,113.0
2025-04-14,2025-04-15,AK274,KUL,BKI,KUL-BKI,J&T Express,2521.4,2602.5,0.0,8.46,22017.15,0.0,0.0,False,22017.15,On Track,103.2
2025-04-14,2025-04-15,AK940,KUL,BKI,KUL-BKI,Lazada Express,4236.6,2558.4,1678.2,6.11,15631.82,2050.76,0.0,False,15631.82,Shortfall,60.4
2025-04-14,2025-04-14,AK235,KUL,KCH,KUL-KCH,Kerry Logistics,3184.4,2191.1,993.3,2.91,6376.1,578.1,0.0,False,6376.1,Shortfall,68.8
2025-04-14,2025-04-17,AK800,KUL,KCH,KUL-KCH,J&T Express,574.5,451.7,122.8,5.64,2547.59,138.52,0.0,False,2547.59,Shortfall,78.6
2025-04-14,2025-04-18,AK729,KUL,KCH,KUL-KCH,DHL Malaysia,4219.3,3729.5,489.8,6.13,22861.83,600.49,3429.27,True,26291.1,At Risk,88.4
2025-04-14,2025-04-14,AK220,KUL,KCH,KUL-KCH,GDex,675.7,647.1,28.6,7.2,4659.12,41.18,0.0,False,4659.12,At Risk,95.8
2025-04-14,2025-04-14,AK947,KUL,KCH,KUL-KCH,Pos Laju,2670.1,2059.0,611.1,3.28,6753.52,400.88,0.0,False,6753.52,Shortfall,77.1
2025-04-14,2025-04-17,AK634,KUL,KCH,KUL-KCH,FedEx Malaysia,4536.4,4119.1,417.3,7.15,29451.57,596.74,0.0,False,29451.57,At Risk,90.8
2025-04-14,2025-04-17,AK334,KUL,KCH,KUL-KCH,Ninja Van,2166.7,1661.2,505.5,2.76,4584.91,279.04,0.0,False,4584.91,Shortfall,76.7
2025-04-14,2025-04-18,AK712,PEN,SIN,PEN-SIN,GDex,3946.4,3110.8,835.6,7.96,24761.97,1330.28,3714.3,True,28476.27,Shortfall,78.8
2025-04-14,2025-04-14,AK908,PEN,SIN,PEN-SIN,Lazada Express,2338.9,1564.7,774.2,3.63,5679.86,562.07,0.0,False,5679.86,Shortfall,66.9
2025-04-14,2025-04-15,AK770,PEN,SIN,PEN-SIN,Pos Laju,3100.9,2299.4,801.5,3.21,7381.07,514.56,1107.16,True,8488.23,Shortfall,74.2
2025-04-14,2025-04-17,AK258,PEN,SIN,PEN-SIN,Kerry Logistics,3595.0,2434.7,1160.3,4.4,10712.68,1021.06,0.0,False,10712.68,Shortfall,67.7
2025-04-14,2025-04-18,AK533,PEN,SIN,PEN-SIN,DHL Malaysia,3432.1,2517.9,914.2,4.02,10121.96,735.02,0.0,False,10121.96,Shortfall,73.4
2025-04-14,2025-04-15,AK873,PEN,SIN,PEN-SIN,Ninja Van,2145.4,2227.0,0.0,4.15,9242.05,0.0,0.0,False,9242.05,On Track,103.8
2025-04-14,2025-04-17,AK452,KCH,SIN,KCH-SIN,Kerry Logistics,2997.1,2210.6,786.5,4.02,8886.61,632.35,0.0,False,8886.61,Shortfall,73.8
2025-04-14,2025-04-15,AK865,KCH,SIN,KCH-SIN,SF Express,3811.0,4573.2,0.0,7.63,34893.52,0.0,0.0,False,34893.52,On Track,120.0
2025-04-14,2025-04-18,AK319,KCH,SIN,KCH-SIN,FedEx Malaysia,2509.7,2394.2,115.5,6.7,16041.14,154.77,2406.17,True,18447.31,At Risk,95.4
2025-04-14,2025-04-14,AK813,KCH,SIN,KCH-SIN,Lazada Express,2302.5,2090.0,212.5,4.53,9467.7,192.53,0.0,False,9467.7,At Risk,90.8
2025-04-14,2025-04-15,AK193,KCH,SIN,KCH-SIN,DHL Malaysia,1223.3,919.0,304.3,8.29,7618.51,504.53,1142.78,True,8761.29,Shortfall,75.1
2025-04-14,2025-04-15,AK369,KCH,SIN,KCH-SIN,J&T Express,2622.5,2583.3,39.2,6.1,15758.13,47.82,2363.72,True,18121.85,At Risk,98.5
2025-04-21,2025-04-22,AK158,KUL,SIN,KUL-SIN,Lazada Express,3452.8,2740.3,712.5,4.22,11564.07,601.35,0.0,False,11564.07,Shortfall,79.4
2025-04-21,2025-04-25,AK772,KUL,SIN,KUL-SIN,Shopee Logistics,3381.3,3037.4,343.9,5.13,15581.86,352.84,2337.28,True,17919.14,At Risk,89.8
2025-04-21,2025-04-22,AK628,KUL,SIN,KUL-SIN,Pos Laju,1787.0,2144.4,0.0,2.7,5789.88,0.0,0.0,False,5789.88,On Track,120.0
2025-04-21,2025-04-21,AK770,KUL,SIN,KUL-SIN,Ninja Van,3268.4,2829.1,439.3,6.54,18502.31,574.6,0.0,False,18502.31,At Risk,86.6
2025-04-21,2025-04-23,AK509,KUL,SIN,KUL-SIN,J&T Express,4890.4,5146.6,0.0,3.02,15542.73,0.0,0.0,False,15542.73,On Track,105.2
2025-04-21,2025-04-25,AK672,KUL,BKK,KUL-BKK,Pos Laju,4636.3,3590.9,1045.4,5.8,20827.22,1212.66,0.0,False,20827.22,Shortfall,77.5
2025-04-21,2025-04-22,AK720,KUL,BKK,KUL-BKK,Ninja Van,2066.4,1807.6,258.8,8.28,14966.93,428.57,0.0,False,14966.93,At Risk,87.5
2025-04-21,2025-04-24,AK279,KUL,BKK,KUL-BKK,Shopee Logistics,2546.4,2917.2,0.0,4.92,14352.62,0.0,2152.89,True,16505.51,On Track,114.6
2025-04-21,2025-04-21,AK448,KUL,BKK,KUL-BKK,GDex,2778.1,2183.5,594.6,5.85,12773.47,695.68,0.0,False,12773.47,Shortfall,78.6
2025-04-21,2025-04-25,AK932,KUL,BKK,KUL-BKK,SF Express,4113.2,4737.9,0.0,8.24,39040.3,0.0,0.0,False,39040.3,On Track,115.2
2025-04-21,2025-04-22,AK595,KUL,BKK,KUL-BKK,FedEx Malaysia,1625.6,1603.1,22.5,5.16,8272.0,23.22,0.0,False,8272.0,At Risk,98.6
2025-04-21,2025-04-22,AK325,KUL,CGK,KUL-CGK,FedEx Malaysia,1660.2,1320.9,339.3,4.8,6340.32,325.73,0.0,False,6340.32,Shortfall,79.6
2025-04-21,2025-04-21,AK648,KUL,CGK,KUL-CGK,SF Express,4100.7,3997.6,103.1,4.97,19868.07,102.48,0.0,False,19868.07,At Risk,97.5
2025-04-21,2025-04-23,AK508,KUL,CGK,KUL-CGK,Shopee Logistics,3653.7,3748.3,0.0,4.08,15293.06,0.0,0.0,False,15293.06,On Track,102.6
2025-04-21,2025-04-22,AK462,KUL,CGK,KUL-CGK,Ninja Van,842.1,819.6,22.5,8.09,6630.56,36.41,0.0,False,6630.56,At Risk,97.3
2025-04-21,2025-04-22,AK799,KUL,CGK,KUL-CGK,Kerry Logistics,4524.4,2915.8,1608.6,4.11,11983.94,1322.27,0.0,False,11983.94,Shortfall,64.4
2025-04-21,2025-04-22,AK464,KUL,MNL,KUL-MNL,Ninja Van,1531.4,1180.6,350.8,7.51,8866.31,526.9,0.0,False,8866.31,Shortfall,77.1
2025-04-21,2025-04-24,AK779,KUL,MNL,KUL-MNL,SF Express,4005.2,3375.9,629.3,3.22,10870.4,405.27,1630.56,True,12500.96,Shortfall,84.3
